Id,Type,Name,File,Line
3652,CPU,FDeferredShadingSceneRenderer_RenderBasePass,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\BasePassRendering.cpp,1466
3653,CPU,BasePass,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\BasePassRendering.cpp,1590
3654,CPU,GetVariableRateShadingImage,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VariableRateShading\VariableRateShadingImageManager.cpp,480
3655,CPU,Nanite::BasePass,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Nanite\NaniteShading.cpp,1194
3656,CPU,DispatchBasePass,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Nanite\NaniteShading.cpp,1195
3657,CPU,Nanite::ShadeBinning,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Nanite\NaniteShading.cpp,1456
3658,CPU,EditorPrimitives,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\BasePassRendering.cpp,1424
3659,CPU,StampDeferredDebugProbeMaterial,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DebugProbeRendering.cpp,176
3660,CPU,LightCompositionTasks_PreLighting,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\CompositionLighting\CompositionLighting.cpp,603
3661,CPU,StochasticLighting,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DeferredShadingRenderer.cpp,3010
3662,CPU,CopyStencilToLightingChannels,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\LightRendering.cpp,3641
3663,CPU,VirtualShadowMapMarkPages,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Shadows\ShadowSceneRenderer.cpp,906
3664,CPU,ShadowDepths,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Shadows\ShadowSceneRenderer.cpp,908
3665,CPU,FVirtualShadowMapArray::BeginMarkPages,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,2132
3666,CPU,FVirtualShadowMapArray_BeginMarkPages,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,2133
3667,CPU,FSceneRenderer::RenderShadowDepthMaps,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\ShadowDepthRendering.cpp,1696
3668,CPU,FSceneRenderer_RenderShadowDepthMaps,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\ShadowDepthRendering.cpp,1697
3669,CPU,FVirtualShadowMapArray::BuildPageAllocation,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,2837
3670,CPU,FVirtualShadowMapArray_BuildPageAllocation,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,2838
3671,CPU,InitializePhysicalPages,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,2989
3672,CPU,FShadowSceneRenderer::RenderVirtualShadowMaps,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Shadows\ShadowSceneRenderer.cpp,774
3673,CPU,FVirtualShadowMapArray::RenderVirtualShadowMapsNanite,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,3798
3674,CPU,RenderVirtualShadowMaps,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,3799
3675,CPU,FVirtualShadowMapArray::RenderVirtualShadowMapsNonNanite,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,3963
3676,CPU,RenderVirtualShadowMaps,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,3964
3677,CPU,Batched,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,4126
3678,CPU,CullingPasses,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,4132
3679,CPU,AddNonNaniteRenderViews,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,4066
3680,CPU,CreateMipViews,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,4692
3681,CPU,FVirtualShadowMapArray::MergeStaticPhysicalPages,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapArray.cpp,1761
3682,CPU,FSceneRenderer::RenderShadowDepthMapAtlases,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\ShadowDepthRendering.cpp,1554
3683,CPU,CopyPersistentLightState,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\ShadowDepthRendering.cpp,1946
3684,CPU,RenderDeferredLighting,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DeferredShadingRenderer.cpp,3219
3685,CPU,RenderLighting,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DeferredShadingRenderer.cpp,3224
3686,CPU,FDeferredShadingSceneRenderer::RenderDiffuseIndirectAndAmbientOcclusion,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\IndirectLightRendering.cpp,994
3687,CPU,DiffuseIndirectAndAO,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\IndirectLightRendering.cpp,995
3688,CPU,LumenScreenProbeGather,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Lumen\LumenScreenProbeGather.cpp,2198
3689,CPU,UpdateRadianceCaches,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Lumen\LumenRadianceCache.cpp,1227
3690,CPU,Integrate,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Lumen\LumenScreenProbeGather.cpp,1475
3691,CPU,TranslucencyVolumeLighting,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Lumen\LumenTranslucencyVolumeLighting.cpp,740
3692,CPU,LumenReflections,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Lumen\LumenReflections.cpp,1180
3693,CPU,InitTranslucencyLightingVolumeTextures,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\TranslucentLighting.cpp,1166
3694,CPU,FDeferredShadingSceneRenderer_RenderLights,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\LightRendering.cpp,1537
3695,CPU,BatchedLights,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\LightRendering.cpp,1569
3696,CPU,UnbatchedLights,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\LightRendering.cpp,1667
3697,CPU,%s,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\LightRendering.cpp,1796
3698,CPU,FDeferredShadingSceneRenderer_RenderShadowProjections,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\ShadowRendering.cpp,2371
3699,CPU,ShadowProjectionOnOpaque,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\ShadowRendering.cpp,2373
3700,CPU,DistanceFieldShadows,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\ShadowRendering.cpp,2229
3701,CPU,BeginRayTracedDistanceFieldShadow,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DistanceFieldShadowing.cpp,943
3702,CPU,CullDistanceFieldObjectsForLight %s,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DistanceFieldShadowing.cpp,628
3703,CPU,TranslucencyLightingVolume,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\TranslucentLighting.cpp,2667
3704,CPU,InjectTranslucencyLightingVolume,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\TranslucentLighting.cpp,2730
3705,CPU,InjectAmbientCubemapTranslucentVolumeLighting,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\TranslucentLighting.cpp,1315
3706,CPU,FilterTranslucentVolume,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\TranslucentLighting.cpp,2327
3707,CPU,ReflectionIndirect,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\IndirectLightRendering.cpp,2020
3708,CPU,HeterogeneousVolumes,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\HeterogeneousVolumes\HeterogeneousVolumes.cpp,1081
3709,CPU,LightShafts,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\LightShaftRendering.cpp,436
3710,CPU,RenderFog,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DeferredShadingRenderer.cpp,3426
3711,CPU,RenderLocalFogVolume,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DeferredShadingRenderer.cpp,3441
3712,CPU,PostRenderOpsFX,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DeferredShadingRenderer.cpp,572
3713,CPU,FXSystemPostRenderOpaque,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\Particles\FXSystem.cpp,555
3714,CPU,RenderTranslucency,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DeferredShadingRenderer.cpp,3574
3715,CPU,Translucency,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DeferredShadingRenderer.cpp,3577
3716,CPU,OIT::IndexSorting,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\OIT\OIT.cpp,905
3717,CPU,CopySceneColor,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\TranslucentRendering.cpp,326
3718,CPU,HairRendering,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DeferredShadingRenderer.cpp,3624
3719,CPU,LightShafts,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\LightShaftRendering.cpp,541
3720,CPU,MiscLumenVisualization,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Lumen\LumenVisualize.cpp,857
3721,CPU,PostProcessing,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DeferredShadingRenderer.cpp,3823
3722,CPU,LocalExposure,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\PostProcess\PostProcessHistogram.cpp,503
3723,CPU,Histogram,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\PostProcess\PostProcessHistogram.cpp,351
3724,CPU,TextureDownsampleChain,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\PostProcess\PostProcessDownsample.cpp,208
3725,CPU,LocalExposure,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\PostProcess\PostProcessLocalExposure.cpp,276
3726,CPU,Bloom,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\PostProcess\PostProcessBloomSetup.cpp,209
3727,CPU,FXAA,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\PostProcess\PostProcessAA.cpp,66
3728,CPU,Debug,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\PostProcess\PostProcessing.cpp,2019
3729,CPU,VirtualTextureUpdate,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VT\VirtualTextureFeedbackResource.cpp,115
3730,CPU,Submit,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Lumen\LumenSurfaceCacheFeedback.cpp,149
3731,CPU,RayTracingScene::FinishTracingFeedback,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\RayTracing\RayTracingScene.cpp,663
3732,CPU,FrameRenderFinish,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\DeferredShadingRenderer.cpp,3960
3733,CPU,RenderFinish,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\SceneRendering.cpp,4135
3734,CPU,ViewFamilyExtension,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\SceneRendering.cpp,4649
3735,CPU,ViewExtension,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\SceneRendering.cpp,4655
3736,CPU,BeginFlushResourcesRHI,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,342
3737,CPU,FSceneInstanceCullingQuery_GetResult,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\SceneCulling\SceneCullingRenderer.cpp,262
3738,CPU,SetupParallelExecute,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,2833
3739,CPU,CreatePlacedResource,D:\build\++UE5\Sync\Engine\Source\Runtime\RHICore\Public\RHICoreTransientResourceAllocator.h,203
3740,CPU,AllocatePlacedBuffer,D:\build\++UE5\Sync\Engine\Source\Runtime\D3D12RHI\Private\D3D12TransientResourceAllocator.cpp,238
3741,CPU,AllocatePlacedTexture,D:\build\++UE5\Sync\Engine\Source\Runtime\D3D12RHI\Private\D3D12TransientResourceAllocator.cpp,156
3742,CPU,Upload_Multiple,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,2709
3743,CPU,FAssetRegistryImpl::TickGatherer,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp,5371
3744,CPU,PathDataGathered,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp,7665
3745,CPU,DependencyDataGathered,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp,7707
3746,CPU,DependencyGatheredData_GatherPackages,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp,7747
3747,CPU,EndFlushResourcesRHI,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,366
3748,CPU,ConsolidateThreadedCaches,D:\build\++UE5\Sync\Engine\Source\Runtime\RHI\Private\PipelineStateCache.cpp,1696
3749,CPU,StartAsyncCacheConsolidation,D:\build\++UE5\Sync\Engine\Source\Runtime\RHI\Private\PipelineStateCache.cpp,1924
3750,CPU,FRDGBuilder::CreatePassBarriers,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Public\Async\ParallelFor.h,323
3751,CPU,FRDGBuilder::SetupDispatchPassExecute,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3062
3752,CPU,ParallelMdcDispatchDraw,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\MeshDrawCommands.cpp,1769
3753,CPU,ParallelExecute (Await),D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3008
3754,CPU,ParallelExecute (Async),D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderGraphBuilder.cpp,3009
3755,CPU,GPUParticles_PreRender,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\Particles\FXSystem.cpp,530
3756,CPU,DrawVisibleMeshCommandsAnyThreadTask,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\MeshDrawCommands.cpp,1597
3757,CPU,RecordShadingCommandsTask,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Nanite\NaniteShading.cpp,1371
3758,CPU,ParallelDraw,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\MeshDrawCommands.cpp,1603
3759,CPU,PSOPrecache: Unknown,D:\build\++UE5\Sync\Engine\Source\Runtime\RHI\Private\PipelineStateCache.cpp,3214
3760,CPU,GPUParticles_PostRenderOpaque,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\Particles\FXSystem.cpp,564
3761,CPU,FD3D12DynamicRHI::RHICreateGraphicsPipelineState,D:\build\++UE5\Sync\Engine\Source\Runtime\D3D12RHI\Private\D3D12State.cpp,726
3762,CPU,Cleanup,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\SceneRenderBuilder.cpp,721
3763,CPU,RHIAsyncCacheConsolidation,D:\build\++UE5\Sync\Engine\Source\Runtime\RHI\Private\PipelineStateCache.cpp,1959
3764,CPU,D3D12RHI::AcquireTransient,D:\build\++UE5\Sync\Engine\Source\Runtime\D3D12RHI\Private\D3D12LegacyBarriers.cpp,1345
3765,CPU,DependencyGatheredData_RemoveReferencers,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp,7924
3766,CPU,DependencyGatheredData_AddDependencies,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Public\Async\ParallelFor.h,323
3767,CPU,DependencyGatheredData_AddReferencers,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetRegistry.cpp,7979
3768,CPU,DependencyGatheredData_SortNodes,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Public\Async\ParallelFor.h,323
3769,CPU,FExternalObjectAndActorDependencyGatherer::GatherDependencies,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\ExternalObjectAndActorDependencyGatherer.cpp,12
3770,CPU,FExternalObjectAndActorDependencyGatherer::GetQueryFilter,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\ExternalObjectAndActorDependencyGatherer.cpp,34
3771,CPU,UpdateCacheForSaving,D:\build\++UE5\Sync\Engine\Source\Runtime\AssetRegistry\Private\AssetDataGatherer.cpp,3865
3772,CPU,ViewOcclusionTests,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\SceneOcclusion.cpp,1438
3773,CPU,ShadowFrustumQueries,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\SceneOcclusion.cpp,1295
3774,CPU,GroupedQueries,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\SceneOcclusion.cpp,1379
3775,CPU,IndividualQueries,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\SceneOcclusion.cpp,1383
3776,CPU,NiagaraParameterDefinitions,,0
3777,CPU,NiagaraScriptVariable,,0
3778,CPU,CoreParameters,,0
3779,CPU,DecalRenderer,,0
3780,CPU,LightRenderer,,0
3781,CPU,LumenEmitGBuffer,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Nanite\NaniteShading.cpp,2749
3782,CPU,MeshRenderer,,0
3783,CPU,RibbonRenderer,,0
3784,CPU,SpriteRenderer,,0
3785,CPU,FRigVMRegistry::RefreshEngineTypes,D:\build\++UE5\Sync\Engine\Plugins\Runtime\RigVM\Source\RigVM\Private\RigVMCore\RigVMRegistry.cpp,745
3786,CPU,CleanupSceneRenderer,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\SceneRenderBuilder.cpp,704
3787,CPU,FViewInfo::DestroyAllSnapshots,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\Renderer\ViewSnapshotCache.cpp,68
3788,CPU,FSceneRenderProcessor::DeleteSceneRenderers,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\SceneRenderBuilder.cpp,928
3789,CPU,FEngineLoop::Tick,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5538
3790,CPU,FEngineLoop_HeartBeat,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5559
3791,CPU,Tick_Hotfixables,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5567
3792,CPU,FEngineLoop_CallAllConsoleVariableSinks,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5633
3793,CPU,FCoreDelegates::OnBeginFrame,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5662
3794,CPU,FEngineLoop_FlushThreadedLogs,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5668
3795,CPU,FEngineLoop_UpdateTimeAndHandleMaxTickRate,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5681
3796,CPU,Render_BeginFrame,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5688
3797,CPU,FRenderCommandPipe_StartRecording,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderingThread.cpp,2006
3798,CPU,Tick_PerformanceMonitoring,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5715
3799,CPU,Malloc_UpdateStats,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5725
3800,CPU,FStats::AdvanceFrame,D:\build\++UE5\Sync\Engine\Source\Runtime\Core\Private\Stats\StatsSystem.cpp,61
3801,CPU,FEngineLoop_PumpMessages,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5752
3802,CPU,WinPumpMessages,D:\build\++UE5\Sync\Engine\Source\Runtime\ApplicationCore\Private\Windows\WindowsPlatformApplicationMisc.cpp,118
3803,CPU,Frame,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5467
3804,CPU,FCoreDelegates::OnBeginFrameRT,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5476
3805,CPU,ProcessWorkerInputs,D:\build\++UE5\Sync\Engine\Source\Runtime\ApplicationCore\Private\Windows\WindowsApplication.cpp,4687
3806,CPU,CacheCursorInfo,D:\build\++UE5\Sync\Engine\Source\Runtime\ApplicationCore\Private\Windows\WindowsApplication.cpp,4817
3807,CPU,AsyncCursorTask,D:\build\++UE5\Sync\Engine\Source\Runtime\ApplicationCore\Private\Windows\WindowsApplication.cpp,4838
3808,CPU,FEngineLoop_Idle,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5758
3809,CPU,FCoreDelegates::OnSamplingInput,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5801
3810,CPU,Tick_SlateInput,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5810
3811,CPU,PollGameDeviceState,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5815
3812,CPU,FinishedInputThisFrame,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5820
3813,CPU,Tick_Engine,D:\build\++UE5\Sync\Engine\Source\Runtime\Launch\Private\LaunchEngineLoop.cpp,5826
3814,CPU,ProcessAsyncLoading,D:\build\++UE5\Sync\Engine\Source\Runtime\CoreUObject\Private\Serialization\AsyncPackageLoader.cpp,372
3815,CPU,UWorld_Tick,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\LevelTick.cpp,1480
3816,CPU,WorldTick,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\LevelTick.cpp,1491
3817,CPU,FTimerManager_Tick,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\TimerManager.cpp,935
3818,CPU,ULandscapeSubsystem::Tick,D:\build\++UE5\Sync\Engine\Source\Runtime\Landscape\Private\LandscapeSubsystem.cpp,718
3819,CPU,FLandscapeGrassMapsBuilder::UpdateTrackedComponents,D:\build\++UE5\Sync\Engine\Source\Runtime\Landscape\Private\LandscapeGrassMapsBuilder.cpp,431
3820,CPU,UWorldPartitionSubsystem::UpdateStreamingState,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\WorldPartition\WorldPartitionSubsystem.cpp,1187
3821,CPU,ULevelInstanceSubsystem::UpdateStreamingState,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\LevelInstance\LevelInstanceSubsystem.cpp,270
3822,CPU,bDoingActorTicks,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\LevelTick.cpp,1872
3823,CPU,FWorldDelegates::OnWorldPostActorTick,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\LevelTick.cpp,1876
3824,CPU,UNavigationSystemV1::OnWorldPostActorTick,D:\build\++UE5\Sync\Engine\Source\Runtime\NavigationSystem\Public\NavigationSystem.h,1417
3825,CPU,UDataflowSimulationManager::OnWorldPostActorTick,D:\build\++UE5\Sync\Engine\Source\Runtime\Experimental\Dataflow\Simulation\Private\Dataflow\DataflowSimulationManager.cpp,229
3826,CPU,UChaosDebugDrawSubsystem::StaticOnWorldTickEnd,D:\build\++UE5\Sync\Engine\Source\Runtime\Experimental\ChaosSolverEngine\Private\Chaos\ChaosDebugDrawSubsystem.cpp,574
3827,CPU,FinishAsyncTrace,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\LevelTick.cpp,1882
3828,CPU,NetBroadcastTickTime,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\LevelTick.cpp,1896
3829,CPU,BroadcastPostTickFlush,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\LevelTick.cpp,1905
3830,CPU,UpdateSpeedTreeWind,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\LevelTick.cpp,1912
3831,CPU,FXSystem,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\LevelTick.cpp,1920
3832,CPU,FRenderCommandPipe_StopRecording,D:\build\++UE5\Sync\Engine\Source\Runtime\RenderCore\Private\RenderingThread.cpp,2148
3833,CPU,InjectParticleCurves,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\Particles\ParticleCurveTexture.cpp,175
3834,CPU,ConditionalCollectGarbage,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\LevelTick.cpp,1940
3835,CPU,FEnhancedInputModule::Tick,D:\build\++UE5\Sync\Engine\Plugins\EnhancedInput\Source\EnhancedInput\Private\EnhancedInputModule.cpp,290
3836,CPU,EnhPIS_Modifiers,D:\build\++UE5\Sync\Engine\Plugins\EnhancedInput\Source\EnhancedInput\Private\EnhancedPlayerInput.cpp,898
3837,CPU,FScene_VirtualShadowCollectVSMsForInvalidation,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapCacheManager.cpp,449
3838,CPU,Shadow.Virtual.ProcessInvalidations,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\VirtualShadowMaps\VirtualShadowMapCacheManager.cpp,1887
3839,CPU,FStreamingManagerCollection::UpdateResourceStreaming,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\ContentStreaming.cpp,850
3840,CPU,GPUBound_WaitingForGPUForOcclusionQueries_SeeGPUTrack,D:\build\++UE5\Sync\Engine\Source\Runtime\Renderer\Private\SceneVisibility.cpp,3267
3841,CPU,FRenderAssetStreamingManager::IncrementalUpdate,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\Streaming\StreamingManagerTexture.cpp,474
3842,CPU,FLevelRenderAssetManager::IncrementalBuild_BuildTextureLookUpMap,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\Streaming\LevelTextureManager.cpp,128
3843,CPU,FLevelRenderAssetManager::IncrementalBuild_ProcessActors,D:\build\++UE5\Sync\Engine\Source\Runtime\Engine\Private\Streaming\LevelTextureManager.cpp,144
