Name,Count,C.Avg,Incl,I.Min,I.Max,I.Avg,I.Med,Excl,E.Min,E.Max,E.Avg,E.Med
FLevelRenderAssetManager::IncrementalBuild_NormalizeLightmapTexelFactors,1,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
FLevelRenderAssetManager::IncrementalBuild_CompileElements,1,1.000000,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005
FLevelRenderAssetManager::IncrementalBuild_WaitForRegistration,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
FGroomCacheStreamingManager::UpdateResourceStreaming,264,264.000000,0.001017,0.000001,0.000086,0.000004,0.000003,0.001017,0.000001,0.000086,0.000004,0.000003
Asset Registry Tick,264,264.000000,0.002780,0.000006,0.000115,0.000011,0.000010,0.002372,0.000005,0.000077,0.000009,0.000008
Asset Registry Event Broadcast,264,264.000000,0.000408,0.000000,0.000106,0.000002,0.000001,0.000408,0.000000,0.000106,0.000002,0.000001
ProcessLocalPlayerSlateOperations,264,264.000000,0.007175,0.000016,0.000216,0.000027,0.000024,0.007175,0.000016,0.000216,0.000027,0.000024
Slate::Tick (Platform and Input),264,264.000000,0.014599,0.000019,0.000386,0.000055,0.000048,0.000170,0.000000,0.000002,0.000001,0.000001
Slate::Tick (Time and Widgets),264,264.000000,0.157356,0.000224,0.059754,0.000596,0.000224,0.002524,0.000004,0.000195,0.000010,0.000008
SViewport [GameEngine.cpp(238)],264,264.000000,0.001016,0.000002,0.000062,0.000004,0.000003,0.001016,0.000002,0.000062,0.000004,0.000003
SViewport_OnPaint,264,264.000000,0.026423,0.000056,0.000618,0.000100,0.000090,0.001564,0.000002,0.000168,0.000006,0.000004
SGameLayerManager [GameEngine.cpp(218)],264,264.000000,0.007802,0.000011,0.000409,0.000030,0.000027,0.007802,0.000011,0.000409,0.000030,0.000027
Paint: Game UI,264,264.000000,0.017057,0.000037,0.000464,0.000065,0.000055,0.005609,0.000010,0.000138,0.000021,0.000019
SConstraintCanvas,792,792.000000,0.011448,0.000000,0.000416,0.000014,0.000000,0.009111,0.000002,0.000372,0.000012,0.000006
WBP_Main [WBP_Main_C_0],264,264.000000,0.001619,0.000003,0.000055,0.000006,0.000006,0.000478,0.000001,0.000049,0.000002,0.000001
WBP_Main_C /Engine/Transient.GameEngine_0:GameInstance_0.WBP_Main_C_0_Tick,264,264.000000,0.001141,0.000002,0.000012,0.000004,0.000004,0.001141,0.000002,0.000012,0.000004,0.000004
WBP_Main_C /Engine/Transient.GameEngine_0:GameInstance_0.WBP_Main_C_0_Paint,264,264.000000,0.008774,0.000018,0.000383,0.000033,0.000026,0.000717,0.000001,0.000114,0.000003,0.000002
Slate::AddBoxElements,264,264.000000,0.001108,0.000001,0.000055,0.000004,0.000003,0.001108,0.000001,0.000055,0.000004,0.000003
Slate::AddShapedTextElement,264,264.000000,0.003865,0.000005,0.000488,0.000015,0.000010,0.003865,0.000005,0.000488,0.000015,0.000010
Slate::AddCustomElement,263,263.000000,0.000140,0.000000,0.000006,0.000001,0.000001,0.000140,0.000000,0.000006,0.000001,0.000001
Slate_FlushFontCache,1,1.000000,0.055848,0.055848,0.055848,0.055848,0.055848,0.000092,0.000092,0.000092,0.000092,0.000092
Tick_AutomationController,264,264.000000,0.001114,0.000002,0.000007,0.000004,0.000004,0.001114,0.000002,0.000007,0.000004,0.000004
Tick_AutomationWorker,264,264.000000,0.000514,0.000001,0.000014,0.000002,0.000002,0.000514,0.000001,0.000014,0.000002,0.000002
Render_UpdateFrame,264,264.000000,0.002676,0.000005,0.000111,0.000010,0.000008,0.001797,0.000003,0.000108,0.000007,0.000005
DeletePendingCleanupObjects,264,264.000000,0.002684,0.000001,0.000207,0.000010,0.000007,0.002684,0.000001,0.000207,0.000010,0.000007
Tick_Core,264,264.000000,0.072764,0.000044,0.054401,0.000276,0.000044,0.018162,0.000042,0.000902,0.000069,0.000059
UE::Interchange::FInterchangeTaskSystem::Tick,264,264.000000,0.000244,0.000001,0.000002,0.000001,0.000001,0.000244,0.000001,0.000002,0.000001,0.000001
FPythonScriptPlugin::RunFile(E:/UE/UE_5.7/Engine/Plugins/Animation/IKRig/Content/Python/init_unreal.py),1,1.000000,0.026355,0.026355,0.026355,0.026355,0.026355,0.000339,0.000339,0.000339,0.000339,0.000339
PythonGeneratedClass,20,20.000000,0.000077,0.000002,0.000022,0.000004,0.000003,0.000077,0.000002,0.000022,0.000004,0.000003
ObjectRedirector,41,41.000000,0.000077,0.000001,0.000004,0.000002,0.000002,0.000077,0.000001,0.000004,0.000002,0.000002
import_ik_rig_options,1,1.000000,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006
RigVMUserWorkflowProvider__PythonCallable,8,8.000000,0.000033,0.000001,0.000012,0.000004,0.000001,0.000033,0.000001,0.000012,0.000004,0.000001
Get,13,13.000000,0.000040,0.000000,0.000006,0.000003,0.000004,0.000040,0.000000,0.000006,0.000003,0.000004
RegisterProvider,8,8.000000,0.000019,0.000001,0.000006,0.000002,0.000002,0.000019,0.000001,0.000006,0.000002,0.000002
FPythonScriptPlugin::RunFile(E:/UE/UE_5.7/Engine/Plugins/Animation/ControlRig/Content/Python/init_unreal.py),1,1.000000,0.027066,0.027066,0.027066,0.027066,0.027066,0.000291,0.000291,0.000291,0.000291,0.000291
MakeTransform,4,4.000000,0.000012,0.000000,0.000011,0.000003,0.000001,0.000012,0.000000,0.000011,0.000003,0.000001
PythonGeneratedEnum,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
add_controls_for_selected_options,1,1.000000,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009,0.000009
search_replace_name_dialog,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
add_prefix_dialog,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
add_suffix_dialog,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
do_rename_dialog,1,1.000000,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004
UnregisterOwnerByName,5,5.000000,0.000032,0.000001,0.000024,0.000006,0.000002,0.000032,0.000001,0.000024,0.000006,0.000002
ExtendMenu,5,5.000000,0.000034,0.000001,0.000017,0.000007,0.000006,0.000021,0.000001,0.000011,0.000004,0.000004
AddSectionScript,3,3.000000,0.000012,0.000002,0.000008,0.000004,0.000003,0.000012,0.000002,0.000008,0.000004,0.000003
add_controls_for_selected,1,1.000000,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006,0.000006
InitEntry,14,14.000000,0.000017,0.000001,0.000005,0.000001,0.000001,0.000017,0.000001,0.000005,0.000001,0.000001
AddMenuEntryObject,14,14.000000,0.000308,0.000012,0.000052,0.000022,0.000017,0.000308,0.000012,0.000052,0.000022,0.000017
RefreshAllWidgets,5,5.000000,0.000005,0.000000,0.000002,0.000001,0.000001,0.000005,0.000000,0.000002,0.000001,0.000001
add_null_above_selected,1,1.000000,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005
align_translation_rotation,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
AddSubMenuScript,2,2.000000,0.000043,0.000018,0.000025,0.000021,0.000025,0.000038,0.000015,0.000023,0.000019,0.000023
align_translation_all,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
align_translation_x,1,1.000000,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
align_translation_y,1,1.000000,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003,0.000003
align_translation_z,1,1.000000,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004
align_rotation,1,1.000000,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004
align_scale,1,1.000000,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004
search_replace_entry,1,1.000000,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005
add_prefix_entry,1,1.000000,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005
add_suffix_entry,1,1.000000,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004,0.000004
do_rename_entry,1,1.000000,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005
set_bone_reference_pose,1,1.000000,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005,0.000005
FSkinningSceneExtension::Tick,264,264.000000,0.000867,0.000001,0.000034,0.000003,0.000002,0.000867,0.000001,0.000034,0.000003,0.000002
Tick_DeferredCommands,264,264.000000,0.000377,0.000001,0.000013,0.000001,0.000001,0.000377,0.000001,0.000013,0.000001,0.000001
Tick_PostRender,264,264.000000,0.001164,0.000002,0.000011,0.000004,0.000004,0.001164,0.000002,0.000011,0.000004,0.000004
FCoreDelegates::OnEndFrame,264,264.000000,0.007400,0.000012,0.002332,0.000028,0.000012,0.005889,0.000012,0.001162,0.000022,0.000012
LppEnableModulesEx,1,1.000000,0.001164,0.001164,0.001164,0.001164,0.001164,0.001164,0.001164,0.001164,0.001164,0.001164
FTraceAux_OnEndFrame_Stats,264,264.000000,0.000347,0.000000,0.000006,0.000001,0.000001,0.000281,0.000000,0.000004,0.000001,0.000001
FTraceAux_Stats_CSV,264,264.000000,0.000066,0.000000,0.000001,0.000000,0.000000,0.000066,0.000000,0.000001,0.000000,0.000000
UpdateCoreCsvStats_EndFrame,264,264.000000,0.002817,0.000004,0.000055,0.000011,0.000010,0.002817,0.000004,0.000055,0.000011,0.000010
Render_EndFrame,264,264.000000,0.000572,0.000001,0.000030,0.000002,0.000002,0.000572,0.000001,0.000030,0.000002,0.000002
TickCompletionEvents,1846,1846.000000,5.631279,0.000002,0.054030,0.003051,0.000002,0.013110,0.000000,0.000246,0.000007,0.000000
ProcessUntilTasksComplete,1846,1846.000000,5.618169,0.000001,0.053905,0.003043,0.000001,0.468520,0.000001,0.004780,0.000254,0.000001
ServerShortTimeout,1,1.000000,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013,0.000013
UPlayerInput::ProcessInputStack,264,264.000000,0.012329,0.000026,0.000123,0.000047,0.000044,0.000586,0.000001,0.000016,0.000002,0.000002
EnhPIS_KeyDownPrev,264,264.000000,0.003708,0.000007,0.000063,0.000014,0.000014,0.002212,0.000004,0.000058,0.000008,0.000008
UPlayerInput::EvaluateKeyMapState,264,264.000000,0.001496,0.000001,0.000011,0.000006,0.000006,0.001496,0.000001,0.000011,0.000006,0.000006
EnhPIS_Main,264,264.000000,0.008036,0.000018,0.000105,0.000030,0.000028,0.000206,0.000000,0.000004,0.000001,0.000001
UPlayerInput::EvaluateInputDelegates,264,264.000000,0.007830,0.000017,0.000104,0.000030,0.000028,0.005174,0.000010,0.000096,0.000020,0.000017
EnhPIS_Devices,1320,1320.000000,0.002038,0.000000,0.000016,0.000002,0.000000,0.001847,0.000000,0.000011,0.000001,0.000000
EnhPIS_Triggers,381,381.000000,0.000039,0.000000,0.000002,0.000000,0.000000,0.000039,0.000000,0.000002,0.000000,0.000000
EnhPIS_PostTick,528,528.000000,0.000230,0.000000,0.000003,0.000000,0.000000,0.000173,0.000000,0.000002,0.000000,0.000000
UInputComponent::ConditionalBuildKeyMap,1056,1056.000000,0.000388,0.000000,0.000008,0.000000,0.000000,0.000388,0.000000,0.000008,0.000000,0.000000
Chaos_PhysicsParallelFor,779,779.000000,0.015351,0.000000,0.000258,0.000020,0.000006,0.000719,0.000000,0.000006,0.000001,0.000001
Chaos.PF,1907,1907.000000,0.089149,0.000000,0.000377,0.000047,0.000030,0.089149,0.000000,0.000377,0.000047,0.000030
FActorComponentTickFunction::ExecuteTick,1847,1847.000000,0.003194,0.000000,0.000036,0.000002,0.000001,0.000658,0.000000,0.000005,0.000000,0.000000
OnBoxCompOverlap,3298,3298.000000,0.120641,0.000000,0.003774,0.000037,0.000000,0.015642,0.000000,0.000789,0.000005,0.000000
UpdateStreamingRenderAssets,189,189.000000,0.002027,0.000006,0.000042,0.000011,0.000010,0.002010,0.000006,0.000036,0.000011,0.000010
FDynamicRenderAssetInstanceManager::IncrementalUpdate,226,226.000000,0.022714,0.000001,0.000362,0.000101,0.000078,0.004831,0.000001,0.000142,0.000021,0.000016
FWaitingQueue_SignalStandbyThread,2426,2426.000000,0.007537,0.000000,0.000063,0.000003,0.000003,0.007537,0.000000,0.000063,0.000003,0.000003
FPythonScriptPlugin::GenerateStubCode,1,1.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001
PC_InactiveStateInputComponent0,1,1.000000,0.000009,0.000009,0.000009,0.000009,0.000009,0.000007,0.000007,0.000007,0.000007,0.000007
FTraceAux_OnConnection,1,1.000000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016
ExecuteForegroundTask,123380,123380.000000,26.450697,0.000000,1.802787,0.000214,0.000000,8.043799,0.000000,0.115562,0.000065,0.000000
TaskWorkerIsLookingForWork,89377,89377.000000,1.356206,0.000000,0.000374,0.000015,0.000015,1.356206,0.000000,0.000374,0.000015,0.000015
FTextLocalizationManager::LoadLocalizationResourcesForPrioritizedCultures,2,2.000000,0.774517,0.083025,0.691492,0.387259,0.688419,0.001675,0.000062,0.001613,0.000838,0.001605
LoadLocalizedResourcesFromPaths,2,2.000000,0.609994,0.062925,0.547069,0.304997,0.544624,0.609994,0.062925,0.547069,0.304997,0.544624
FTextLocalizationManager::UpdateLiveTable,2,2.000000,0.162848,0.020038,0.142810,0.081424,0.142190,0.162836,0.020035,0.142801,0.081418,0.142181
FTextLocalizationManager::DirtyTextRevision,2,2.000000,0.000012,0.000003,0.000009,0.000006,0.000009,0.000012,0.000003,0.000009,0.000006,0.000009
RunSpeedTest,1,1.000000,0.012138,0.012138,0.012138,0.012138,0.012138,0.012133,0.012133,0.012133,0.012133,0.012133
FPipInstall::InitPipInstaller,1,1.000000,0.007522,0.007522,0.007522,0.007522,0.007522,0.000024,0.000024,0.000024,0.000024,0.000024
FPipInstall::CheckInvalidPipEnv,1,1.000000,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120,0.000120
FPipInstall::WritePluginsListing,1,1.000000,0.006849,0.006849,0.006849,0.006849,0.006849,0.000516,0.000516,0.000516,0.000516,0.000516
FPipInstall::WriteSitePackagePthFile,1,1.000000,0.006333,0.006333,0.006333,0.006333,0.006333,0.000666,0.000666,0.000666,0.000666,0.000666
Oversubscription,4228,4228.000000,0.727815,0.000001,0.007159,0.000172,0.000001,0.702315,0.000000,0.007155,0.000166,0.000000
FPipInstall::WritePluginDependencies,1,1.000000,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502,0.000502
FPipInstall::RemoveParsedDependencyFiles,1,1.000000,0.000027,0.000027,0.000027,0.000027,0.000027,0.000027,0.000027,0.000027,0.000027,0.000027
UpdateGPUScene_Lights,266,266.000000,0.001026,0.000002,0.000014,0.000004,0.000004,0.001026,0.000002,0.000014,0.000004,0.000004
SceneCulling_Update,266,266.000000,0.001658,0.000001,0.000101,0.000006,0.000003,0.001649,0.000001,0.000101,0.000006,0.000003
Skinning::FreeBufferSpace,266,266.000000,0.000207,0.000000,0.000002,0.000001,0.000001,0.000207,0.000000,0.000002,0.000001,0.000001
SceneCulling_Update_Post,266,266.000000,0.054440,0.000008,0.000661,0.000205,0.000107,0.002649,0.000002,0.000058,0.000010,0.000008
SceneCulling_Post_UpdateInstances,266,266.000000,0.047332,0.000000,0.000618,0.000178,0.000081,0.047325,0.000000,0.000618,0.000178,0.000081
BuildHierarchy_FinalizeGrid,266,266.000000,0.004450,0.000004,0.000055,0.000017,0.000013,0.000620,0.000000,0.000007,0.000002,0.000002
BuildHierarchy_Consolidate,266,266.000000,0.000145,0.000000,0.000002,0.000001,0.000000,0.000145,0.000000,0.000002,0.000001,0.000000
BuildHierarchy_FinalizeChunks,266,266.000000,0.002316,0.000000,0.000024,0.000009,0.000006,0.002316,0.000000,0.000024,0.000009,0.000006
BuildHierarchy_FreeUncullable,266,266.000000,0.000027,0.000000,0.000001,0.000000,0.000000,0.000027,0.000000,0.000001,0.000000,0.000000
BuildHierarchy_ChunkBuilder,266,266.000000,0.000531,0.000001,0.000038,0.000002,0.000002,0.000531,0.000001,0.000038,0.000002,0.000002
BuildHierarchy_OutputChunkIds,266,266.000000,0.000812,0.000000,0.000049,0.000003,0.000003,0.000812,0.000000,0.000049,0.000003,0.000003
FPrimitiveSceneInfo_AddStaticMeshes_DrawStaticElements,4536,4536.000000,0.047114,0.000000,0.000302,0.000010,0.000006,0.047114,0.000000,0.000302,0.000010,0.000006
Skinning::AllocBufferSpace,266,266.000000,0.000744,0.000000,0.000047,0.000003,0.000002,0.000744,0.000000,0.000047,0.000003,0.000002
Skinning::UploadHeaderData,266,266.000000,0.000176,0.000000,0.000002,0.000001,0.000001,0.000176,0.000000,0.000002,0.000001,0.000001
BeginInitVisibility 0,265,265.000000,0.007531,0.000012,0.000138,0.000028,0.000025,0.006805,0.000012,0.000134,0.000026,0.000023
HLODInit,265,265.000000,0.000163,0.000000,0.000066,0.000001,0.000000,0.000163,0.000000,0.000066,0.000001,0.000000
FPrimitiveSceneInfo_CacheMeshDrawCommand,4536,4536.000000,0.203690,0.000004,0.001170,0.000045,0.000039,0.202052,0.000004,0.000528,0.000045,0.000036
FDeferredShadingSceneRenderer_BeginUpdateLumenSceneTasks,265,265.000000,0.167433,0.000137,0.001611,0.000632,0.000435,0.049001,0.000076,0.000800,0.000185,0.000164
UpdateLumenScenePrimitives,265,265.000000,0.099875,0.000007,0.001200,0.000377,0.000224,0.093080,0.000005,0.001147,0.000351,0.000213
RemoveLumenPrimitives,265,265.000000,0.004014,0.000000,0.000133,0.000015,0.000000,0.004014,0.000000,0.000133,0.000015,0.000000
AddLumenPrimitives,265,265.000000,0.002661,0.000000,0.000051,0.000010,0.000009,0.002661,0.000000,0.000051,0.000010,0.000009
InvalidateLumenSurfaceCacheForPrimitives,265,265.000000,0.000120,0.000000,0.000014,0.000000,0.000000,0.000120,0.000000,0.000014,0.000000,0.000000
UpdateSurfaceCacheFeedback,265,265.000000,0.000131,0.000000,0.000001,0.000000,0.000000,0.000131,0.000000,0.000001,0.000000,0.000000
BuildVisibleDecalList,265,265.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000
BuildRelevantDecalList,530,530.000000,0.000131,0.000000,0.000001,0.000000,0.000000,0.000131,0.000000,0.000001,0.000000,0.000000
DynamicPrimitive,1119,1119.000000,0.004832,0.000000,0.000116,0.000004,0.000001,0.004700,0.000000,0.000100,0.000004,0.000001
MeshDrawCommandPassSetupTask,1529,1529.000000,0.199329,0.000000,0.002861,0.000130,0.000000,0.195106,0.000000,0.002281,0.000128,0.000000
SceneRender,37928,37928.000000,9.241815,0.000000,0.163916,0.000244,0.000000,0.140308,0.000000,0.002739,0.000004,0.000000
GatherAndSortLights,265,265.000000,0.001315,0.000002,0.000017,0.000005,0.000004,0.001315,0.000002,0.000017,0.000005,0.000004
FProjectedShadowInfo::GatherDynamicMeshElements,265,265.000000,0.000030,0.000000,0.000000,0.000000,0.000000,0.000030,0.000000,0.000000,0.000000,0.000000
ParallelMdcDispatchPassSetup,1529,1529.000000,0.006692,0.000000,0.000090,0.000004,0.000003,0.004035,0.000000,0.000089,0.000003,0.000001
FSceneInstanceCullingQuery_ComputeResult,530,530.000000,0.000497,0.000000,0.000005,0.000001,0.000001,0.000497,0.000000,0.000005,0.000001,0.000001
Nanite::BuildShadingCommandsMetadata,500,500.000000,0.000593,0.000000,0.000003,0.000001,0.000001,0.000593,0.000000,0.000003,0.000001,0.000001
Nanite::BuildShadingCommandsTask,500,500.000000,0.000656,0.000000,0.000006,0.000001,0.000001,0.000656,0.000000,0.000006,0.000001,0.000001
FSceneRenderer_AllocateOcclusionTests,265,265.000000,0.001184,0.000001,0.000052,0.000004,0.000002,0.001184,0.000001,0.000052,0.000004,0.000002
PrepareRasterizerPasses_Async,795,795.000000,0.015176,0.000006,0.000613,0.000019,0.000019,0.014405,0.000006,0.000047,0.000018,0.000018
FShaderMapResource_InlineCode::CreateRHIShaderOrCrash,420,420.000000,0.012589,0.000004,0.001123,0.000030,0.000015,0.009389,0.000002,0.001115,0.000022,0.000014
FCompression::UncompressMemory,420,420.000000,0.003200,0.000001,0.000273,0.000008,0.000004,0.000060,0.000000,0.000003,0.000000,0.000000
FCompression_UncompressMemory,420,420.000000,0.003140,0.000001,0.000273,0.000007,0.000004,0.000194,0.000000,0.000004,0.000000,0.000000
AddNonNaniteRenderViews,265,265.000000,0.007221,0.000016,0.000126,0.000027,0.000025,0.006063,0.000013,0.000046,0.000023,0.000021
CreateMipViews,265,265.000000,0.001157,0.000002,0.000107,0.000004,0.000003,0.001157,0.000002,0.000107,0.000004,0.000003
CopyPersistentLightState,265,265.000000,0.000468,0.000000,0.000004,0.000002,0.000002,0.000468,0.000000,0.000004,0.000002,0.000002
FRDGBuilder::CreatePassBarriers,2457,2457.000000,0.084593,0.000000,0.000283,0.000034,0.000034,0.084508,0.000000,0.000283,0.000034,0.000034
ParallelExecute (Async),9532,9532.000000,0.600629,0.000001,0.000717,0.000063,0.000052,0.009034,0.000000,0.000128,0.000001,0.000000
UpdateGlobalDistanceField,1352,1352.000000,0.223308,0.000003,0.006254,0.000165,0.000129,0.006590,0.000000,0.000143,0.000005,0.000001
Update %s,1626,1626.000000,0.213040,0.000001,0.006251,0.000131,0.000064,0.125606,0.000000,0.004985,0.000077,0.000050
Coarse,797,797.000000,0.038528,0.000008,0.002646,0.000048,0.000034,0.033206,0.000001,0.000570,0.000042,0.000030
Nanite::Streaming,798,798.000000,0.223937,0.000003,0.011948,0.000281,0.000003,0.006051,0.000000,0.000452,0.000008,0.000005
Nanite::Transcode,29,29.000000,0.015576,0.000006,0.008274,0.000537,0.000006,0.000673,0.000000,0.000208,0.000023,0.000019
Scene,29418,29418.000000,6.696016,0.000000,0.053125,0.000228,0.000000,0.215200,0.000000,0.007510,0.000007,0.000000
VisibilityCommands,268,268.000000,0.532070,0.000016,0.006736,0.001985,0.000220,0.001479,0.000000,0.001239,0.000006,0.000000
FXSystemPreRender,1325,1325.000000,0.029316,0.000001,0.000457,0.000022,0.000015,0.008534,0.000001,0.000138,0.000006,0.000004
Nanite::VisBuffer,5858,5858.000000,0.989923,0.000004,0.051533,0.000169,0.000004,0.004862,0.000000,0.000074,0.000001,0.000000
Nanite::DrawGeometry,11479,11479.000000,2.035445,0.000001,0.051533,0.000177,0.000001,0.186291,0.000000,0.046804,0.000016,0.000000
NoOcclusionPass,1423,1423.000000,0.665476,0.000001,0.051533,0.000468,0.000001,0.107112,0.000000,0.014509,0.000075,0.000000
PSOPrecache: Unknown,406,406.000000,1.573621,0.000001,0.035870,0.003876,0.002537,0.004744,0.000000,0.001536,0.000012,0.000000
FD3D12DynamicRHI::RHICreateComputePipelineState,287,287.000000,1.191568,0.001162,0.015115,0.004152,0.002853,1.191568,0.001162,0.015115,0.004152,0.002853
NodeAndClusterCull,4020,4020.000000,0.376263,0.000001,0.015108,0.000094,0.000001,0.218969,0.000000,0.001548,0.000054,0.000047
LumenSceneUpdate:,1377,1377.000000,0.503090,0.000001,0.013165,0.000365,0.000267,0.078008,0.000000,0.002767,0.000057,0.000028
NaniteBasePass,2392,2392.000000,0.174811,0.000003,0.016874,0.000073,0.000003,0.025739,0.000000,0.010389,0.000011,0.000000
Nanite::EmitDepthTargets,797,797.000000,0.041534,0.000011,0.008622,0.000052,0.000011,0.030853,0.000000,0.000418,0.000039,0.000021
FD3D12DynamicRHI::RHICreateGraphicsPipelineState,84,84.000000,0.386911,0.000002,0.035866,0.004606,0.002900,0.386911,0.000002,0.035866,0.004606,0.002900
CopyCardsToSurfaceCache,802,802.000000,0.059493,0.000013,0.005022,0.000074,0.000013,0.037224,0.000000,0.000837,0.000046,0.000026
GPUSceneUpdate,1593,1593.000000,0.108276,0.000000,0.004262,0.000068,0.000043,0.033763,0.000000,0.004261,0.000021,0.000000
D3D12RHI::AcquireTransient,80013,80013.000000,0.011831,0.000000,0.000073,0.000000,0.000000,0.011831,0.000000,0.000073,0.000000,0.000000
SceneCulling_ComputeExplicitChunkBounds,794,794.000000,0.020814,0.000001,0.002764,0.000026,0.000029,0.016824,0.000001,0.000189,0.000021,0.000026
BuildRenderingCommandsDeferred(Culling=%s),1592,1592.000000,0.067950,0.000006,0.005489,0.000043,0.000061,0.061046,0.000001,0.000747,0.000038,0.000039
PrePass %s %s,1855,1855.000000,0.055045,0.000001,0.002187,0.000030,0.000023,0.026479,0.000000,0.002187,0.000014,0.000000
VirtualShadowMapMarkPages,803,803.000000,0.106434,0.000005,0.006484,0.000133,0.000070,0.001165,0.000000,0.000146,0.000001,0.000000
ShadowDepths,6431,6431.000000,1.325875,0.000001,0.029600,0.000206,0.000001,0.013548,0.000000,0.000083,0.000002,0.000000
FVirtualShadowMapArray::BeginMarkPages,803,803.000000,0.103707,0.000005,0.006484,0.000129,0.000070,0.058030,0.000000,0.003659,0.000072,0.000037
FVirtualShadowMapArray::BuildPageAllocation,806,806.000000,0.094047,0.000004,0.004735,0.000117,0.000052,0.043285,0.000000,0.003402,0.000054,0.000034
InitializePhysicalPages,797,797.000000,0.019182,0.000003,0.001756,0.000024,0.000003,0.015896,0.000000,0.001332,0.000020,0.000014
RenderVirtualShadowMaps,5079,5079.000000,0.963884,0.000001,0.026221,0.000190,0.000001,0.070555,0.000000,0.012770,0.000014,0.000000
RenderDeferredLighting,2463,2463.000000,1.121371,0.000018,0.032793,0.000455,0.000018,0.002338,0.000000,0.000039,0.000001,0.000000
DiffuseIndirectAndAO,2187,2187.000000,0.859004,0.000000,0.032793,0.000393,0.000000,0.015468,0.000000,0.000604,0.000007,0.000000
LumenScreenProbeGather,1900,1900.000000,0.621022,0.000017,0.031492,0.000327,0.000017,0.216430,0.000000,0.014599,0.000114,0.000147
UpdateRadianceCaches,1343,1343.000000,0.247066,0.000007,0.028569,0.000184,0.000007,0.182769,0.000000,0.018218,0.000136,0.000000
LumenReflections,812,812.000000,0.158505,0.000028,0.022852,0.000195,0.000028,0.107987,0.000000,0.011588,0.000133,0.000117
Lights,1601,1601.000000,0.190370,0.000003,0.011497,0.000119,0.000119,0.010977,0.000000,0.000176,0.000007,0.000004
DirectLighting,2125,2125.000000,0.328250,0.000001,0.011497,0.000154,0.000117,0.011974,0.000000,0.000144,0.000006,0.000003
UnbatchedLights,804,804.000000,0.162879,0.000057,0.011497,0.000203,0.000173,0.003982,0.000000,0.000029,0.000005,0.000002
%s,1600,1600.000000,0.178749,0.000005,0.011497,0.000112,0.000121,0.047933,0.000000,0.000296,0.000030,0.000033
ShadowProjectionOnOpaque,803,803.000000,0.122427,0.000031,0.011497,0.000152,0.000147,0.017131,0.000000,0.000483,0.000021,0.000024
